id_seguimiento,id_arbol,fecha_hora,tipo_seguimiento,estado_salud,fuste,cazuela,ahuecamiento,inclinacion,altura,fase_vital,riesgo,levantamiento_vereda,tipo_tierra,tipo_calle,luz_led,prox_fecha_mante
505,521,10/13/2023 10:45:20,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Nivel del Piso,No,Moderado,De 4 y 7 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,10/13/2023
506,522,10/13/2023 10:48:21,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Nivel del Piso,No,Sin inclinación,De 4 y 7 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,10/13/2023
507,523,10/13/2023 10:51:14,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Nivel del Piso,No,Leve,De 4 y 7 m,Maduro,Sin riesgo de caída,Considerable,Arenosa,Asfalto,No,10/13/2023
508,524,10/13/2023 10:56:03,Registro de Arbol,Malo,Entre 0.10 y 0.40 m,Mediana,Mayor al 50% del diámetro del tronco,Sin inclinación,Menor a 5 m,Decrepito,Con riesgo de caída (bajo),Considerable,Arenosa,Asfalto,No,10/13/2023
509,525,10/13/2023 10:58:26,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Mediana,No,Leve,De 4 y 7 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,10/13/2023
510,526,10/13/2023 11:01:58,Registro de Arbol,Muerto,Entre 0.10 y 0.40 m,Mediana,No,Leve,De 4 y 7 m,Decrepito,Con riesgo de caída (moderado),No,Arenosa,Asfalto,Si,10/13/2023
511,527,10/13/2023 11:06:57,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Mediana,Moderado,Leve,De 10 a 15 m,Maduro,Sin riesgo de caída,Considerable,Arenosa,Asfalto,Si,10/13/2023
512,528,10/13/2023 11:14:47,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Grande,No,Sin inclinación,De 10 a 15 m,Maduro,Sin riesgo de caída,Considerable,Arenosa,Asfalto,No,10/13/2023
513,529,10/13/2023 11:18:19,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Grande,No,Sin inclinación,De 10 a 15 m,Maduro,Sin riesgo de caída,Considerable,Arenosa,Asfalto,No,10/13/2023
514,530,10/13/2023 11:21:52,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Grande,No,Sin inclinación,De 10 a 15 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,10/13/2023
515,531,10/13/2023 11:28:46,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Sin inclinación,De 5 a 10 m,Añoso,Sin riesgo de caída,No,Arenosa,Asfalto,No,10/13/2023
516,532,10/13/2023 11:33:00,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Grande,No,Sin inclinación,De 5 a 10 m,Añoso,Sin riesgo de caída,No,Arenosa,Asfalto,No,10/13/2023
517,533,10/13/2023 11:35:40,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Grande,No,Leve,Mayor a 15 m,Añoso,Sin riesgo de caída,Leve,Arenosa,Asfalto,No,10/13/2023
518,534,10/13/2023 11:38:47,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Grande,No,Pronunciado,De 10 a 15 m,Añoso,Sin riesgo de caída,Considerable,Arenosa,Asfalto,No,10/13/2023
519,535,10/16/2023 08:03:18,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 4 y 7 m,Maduro,Arbol parasitado (insectos),No,Limosa,Asfalto,Si,10/16/2023
520,536,10/16/2023 08:24:07,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Leve,De 5 a 10 m,Maduro,Sin riesgo de caída,Considerable,Limosa,Asfalto,Si,10/16/2023
521,537,10/16/2023 08:28:04,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Moderado,De 4 y 7 m,Maduro,Arbol parasitado (insectos),Considerable,Suelo de Relleno,Asfalto,Si,10/16/2023
522,538,10/16/2023 08:31:41,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Leve,De 4 y 7 m,Maduro,Sin riesgo de caída,No,Limosa,Asfalto,Si,10/16/2023
523,539,10/16/2023 08:40:24,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Leve,De 10 a 15 m,Añoso,Sin riesgo de caída,Leve,Limosa,Asfalto,Si,10/16/2023
524,540,10/16/2023 08:43:46,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Moderado,De 5 a 10 m,Maduro,Sin riesgo de caída,Considerable,Limosa,Asfalto,Si,10/16/2023
525,541,10/16/2023 08:50:40,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Mediana,No,Pronunciado,Mayor a 15 m,Añoso,Arbol parasitado (con especies vegetales),Considerable,Limosa,Asfalto,Si,10/16/2023
526,542,10/16/2023 08:55:41,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Grande,No,Moderado,De 10 a 15 m,Añoso,Sin riesgo de caída,Considerable,Limosa,Asfalto,Si,10/16/2023
527,543,10/16/2023 09:03:09,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Leve,Menor a 5 m,Joven,Sin riesgo de caída,Considerable,Suelo de Relleno,Asfalto,Si,10/16/2023
528,544,10/16/2023 09:06:47,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,Alto,Leve,Mayor a 15 m,Añoso,Sin riesgo de caída,Considerable,Limosa,Asfalto,Si,10/16/2023
529,545,10/16/2023 09:10:40,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Mediana,No,Leve,De 10 a 15 m,Maduro,Arbol parasitado (con especies vegetales),Considerable,Limosa,Asfalto,Si,10/16/2023
530,546,10/16/2023 09:14:48,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Leve,De 10 a 15 m,Maduro,Arbol parasitado (con especies vegetales),Leve,Limosa,Asfalto,Si,10/16/2023
531,547,10/16/2023 09:19:59,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Leve,Menor a 5 m,Joven,Arbol parasitado (con especies vegetales),No,Limosa,Asfalto,Si,10/16/2023
532,548,10/16/2023 09:23:40,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Moderado,De 10 a 15 m,Maduro,Arbol parasitado (con especies vegetales),Considerable,Limosa,Asfalto,Si,10/16/2023
533,549,10/16/2023 09:26:51,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Leve,Menor a 5 m,Maduro,Sin riesgo de caída,Leve,Limosa,Asfalto,Si,10/16/2023
534,550,10/16/2023 09:30:50,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Moderado,De 10 a 15 m,Maduro,Arbol parasitado (con especies vegetales),Considerable,Limosa,Asfalto,Si,10/16/2023
535,551,10/16/2023 09:35:57,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Mediana,No,Moderado,Mayor a 15 m,Maduro,Sin riesgo de caída,Considerable,Negra,Asfalto,Si,10/16/2023
536,552,10/16/2023 09:42:00,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Leve,De 10 a 15 m,Maduro,Arbol parasitado (con especies vegetales),Considerable,Suelo de Relleno,Asfalto,Si,10/16/2023
537,553,10/16/2023 09:47:34,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 4 y 7 m,Maduro,Sin riesgo de caída,Considerable,Limosa,Asfalto,Si,10/16/2023
538,554,10/16/2023 09:50:07,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Moderado,Menor a 5 m,Maduro,Sin riesgo de caída,No,Limosa,Asfalto,Si,10/16/2023
539,555,10/16/2023 09:58:13,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 5 a 10 m,Maduro,Arbol parasitado (con especies vegetales),No,Limosa,Asfalto,Si,10/16/2023
540,556,10/16/2023 10:01:54,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,10/16/2023
541,557,10/16/2023 10:07:50,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Mediana,No,Leve,De 4 y 7 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,10/16/2023
542,558,10/16/2023 10:12:26,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 10 a 15 m,Maduro,Con riesgo de caída (bajo),Considerable,Arenosa,Asfalto,Si,10/16/2023
543,559,10/16/2023 10:16:45,Registro de Arbol,Malo,Entre 0.10 y 0.40 m,Sin Cazoleta,Mayor al 50% del diámetro del tronco,Leve,De 5 a 10 m,Decrepito,Con riesgo de caída (moderado),No,Arenosa,Asfalto,Si,10/16/2023
544,560,10/16/2023 10:20:13,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Leve,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,10/16/2023
545,561,10/16/2023 10:29:22,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Moderado,Mayor a 15 m,Añoso,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,10/16/2023
546,562,10/16/2023 10:33:36,Registro de Arbol,Malo,Entre 0.10 y 0.40 m,Sin Cazoleta,Bajo,Moderado,Mayor a 15 m,Añoso,Arbol parasitado (con especies vegetales),Considerable,Arenosa,Asfalto,Si,10/16/2023
547,563,10/16/2023 10:38:13,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,Mayor a 15 m,Añoso,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,10/16/2023
548,564,10/16/2023 10:41:43,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Moderado,De 10 a 15 m,Maduro,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,10/16/2023
549,565,10/16/2023 10:46:23,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,Menor a 5 m,Joven,Sin riesgo de caída,Considerable,Arenosa,Asfalto,Si,10/16/2023
550,566,10/16/2023 10:50:00,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,10/16/2023
551,567,10/16/2023 10:53:14,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,Mayor a 15 m,Añoso,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,10/16/2023
552,568,10/16/2023 10:57:33,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,Mayor a 15 m,Añoso,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,10/16/2023
553,569,10/16/2023 11:02:09,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Leve,Menor a 5 m,Joven,Arbol parasitado (con especies vegetales),Considerable,Negra,Asfalto,Si,10/16/2023
554,570,10/16/2023 11:05:29,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,Bajo,Moderado,De 4 y 7 m,Añoso,Arbol parasitado (con especies vegetales),Considerable,Negra,Asfalto,Si,10/16/2023
555,571,10/16/2023 11:12:02,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,Menor a 5 m,Joven,Sin riesgo de caída,No,Negra,Asfalto,Si,10/16/2023
556,572,10/16/2023 11:16:01,Registro de Arbol,Malo,Entre 0.10 y 0.40 m,Chica,No,Leve,De 4 y 7 m,Decrepito,Sin riesgo de caída,Considerable,Suelo de Relleno,Asfalto,Si,10/16/2023
557,573,10/16/2023 11:27:34,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Leve,De 10 a 15 m,Añoso,Sin riesgo de caída,Leve,Limosa,Asfalto,Si,10/16/2023
558,574,10/16/2023 11:34:02,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Chica,Moderado,Leve,De 5 a 10 m,Maduro,Sin riesgo de caída,Leve,Negra,Asfalto,Si,10/16/2023
559,575,10/16/2023 11:37:27,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 5 a 10 m,Maduro,Sin riesgo de caída,Considerable,Suelo de Relleno,Asfalto,Si,10/16/2023
560,576,10/16/2023 11:42:33,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Leve,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Asfalto,Si,10/16/2023
561,577,10/16/2023 11:45:21,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Leve,De 10 a 15 m,Añoso,Sin riesgo de caída,Leve,Arenosa,Asfalto,Si,10/16/2023
562,578,10/16/2023 11:49:18,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,Menor a 5 m,Joven,Sin riesgo de caída,Considerable,Suelo de Relleno,Asfalto,Si,10/16/2023
563,579,10/16/2023 11:53:01,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Pronunciado,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,10/16/2023
564,580,10/16/2023 11:56:40,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,Mayor al 50% del diámetro del tronco,Moderado,De 4 y 7 m,Maduro,Arbol parasitado (con especies vegetales),Considerable,Arenosa,Asfalto,Si,10/16/2023
565,581,10/16/2023 12:01:31,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,Menor a 5 m,Añoso,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,10/16/2023
383,399,10/7/2023 16:29:35,Registro de Arbol,Bueno,Mayor a 0.8 m,Mediana,No,Sin inclinación,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,2023-07-10
566,582,10/17/2023 10:02:45,Registro de Arbol,Malo,Entre 0.10 y 0.40 m,Nivel del Piso,Alto,Sin inclinación,De 5 a 10 m,Decrepito,Sin riesgo de caída,No,Negra,Asfalto,Si,10/17/2023
567,583,10/17/2023 10:12:24,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Mediana,Base,Leve,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,10/17/2023
568,584,10/17/2023 10:18:39,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Chica,No,Sin inclinación,De 4 y 7 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,No,10/17/2023
569,585,10/17/2023 10:21:03,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Leve,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,10/17/2023
570,586,10/17/2023 10:27:07,Registro de Arbol,Malo,Entre 0.10 y 0.40 m,Nivel del Piso,Mayor al 50% del diámetro del tronco,Sin inclinación,De 5 a 10 m,Joven,Arbol parasitado (con especies vegetales),No,Negra,Asfalto,Si,10/17/2023
571,587,10/17/2023 10:28:49,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Grande,No,Sin inclinación,De 10 a 15 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,10/17/2023
572,588,10/17/2023 10:40:07,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Nivel del Piso,No,Leve,De 10 a 15 m,Maduro,Con riesgo de caída (moderado),No,Suelo de Relleno,Asfalto,Si,10/17/2023
573,589,10/17/2023 10:51:28,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Grande,No,Sin inclinación,De 4 y 7 m,Maduro,Sin riesgo de caída,Leve,Arenosa,Asfalto,Si,10/17/2023
574,590,10/17/2023 10:56:49,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Nivel del Piso,Base,Sin inclinación,De 10 a 15 m,Maduro,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,10/17/2023
575,591,10/17/2023 10:58:54,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,Alto,Sin inclinación,De 4 y 7 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,10/17/2023
576,592,10/17/2023 11:01:10,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Nivel del Piso,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,No,10/17/2023
577,593,10/17/2023 11:05:45,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Nivel del Piso,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,Considerable,Arenosa,Asfalto,No,10/17/2023
578,594,10/17/2023 11:06:55,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Nivel del Piso,No,Sin inclinación,De 10 a 15 m,Maduro,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,No,10/17/2023
579,595,10/17/2023 11:07:37,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Grande,No,Sin inclinación,De 10 a 15 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,10/17/2023
580,596,10/17/2023 11:17:27,Registro de Arbol,Malo,Entre 0.10 y 0.40 m,Chica,Mayor al 50% del diámetro del tronco,Leve,De 5 a 10 m,Añoso,Con riesgo de caída (bajo),No,Arenosa,Asfalto,No,10/17/2023
581,597,10/17/2023 11:20:53,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Sin Cazoleta,Alto,Sin inclinación,De 5 a 10 m,Maduro,Sin riesgo de caída,Considerable,Arenosa,Asfalto,No,10/17/2023
582,598,10/17/2023 11:23:31,Registro de Arbol,Malo,Entre 0.10 y 0.40 m,Nivel del Piso,Bajo,Sin inclinación,Menor a 5 m,Recien Implantado,Con riesgo de caída (moderado),No,Arenosa,Asfalto,No,10/17/2023
583,599,10/17/2023 11:31:26,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Nivel del Piso,No,Leve,De 10 a 15 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,10/17/2023
584,600,10/17/2023 11:37:20,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Leve,De 10 a 15 m,Maduro,Sin riesgo de caída,Leve,Arenosa,Asfalto,No,10/17/2023
585,601,10/17/2023 11:41:23,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Nivel del Piso,No,Leve,De 5 a 10 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,10/17/2023
587,603,10/17/2023 11:46:33,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Nivel del Piso,No,Sin inclinación,De 10 a 15 m,Maduro,Arbol parasitado (insectos),No,Arenosa,Asfalto,Si,10/17/2023
589,605,10/17/2023 11:53:38,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Grande,Bajo,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,No,10/17/2023
590,606,10/17/2023 12:00:21,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Nivel del Piso,No,Leve,De 10 a 15 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,10/17/2023
591,607,10/17/2023 12:01:27,Registro de Arbol,Malo,Entre 0.10 y 0.40 m,Nivel del Piso,Mayor al 50% del diámetro del tronco,Leve,Menor a 5 m,Decrepito,Arbol parasitado ( con hongos ),No,Arenosa,Asfalto,No,10/17/2023
592,608,10/17/2023 12:01:44,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Grande,Bajo,Sin inclinación,De 10 a 15 m,Joven,Sin riesgo de caída,Considerable,Arenosa,Asfalto,No,10/17/2023
593,609,10/17/2023 12:04:21,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Nivel del Piso,No,Leve,Menor a 5 m,Joven,Sin riesgo de caída,Considerable,Arenosa,Asfalto,No,10/17/2023
594,610,10/17/2023 12:10:55,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Leve,De 4 y 7 m,Joven,Sin riesgo de caída,Considerable,Arenosa,Asfalto,No,10/17/2023
595,611,10/17/2023 12:15:04,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Grande,Bajo,Leve,De 10 a 15 m,Maduro,Sin riesgo de caída,Considerable,Arenosa,Asfalto,Si,10/17/2023
596,612,10/17/2023 12:16:26,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Nivel del Piso,No,Leve,De 10 a 15 m,Maduro,Sin riesgo de caída,Considerable,Negra,Asfalto,No,10/17/2023
597,613,10/17/2023 12:17:29,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Nivel del Piso,No,Sin inclinación,De 10 a 15 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,10/17/2023
598,614,10/17/2023 12:22:25,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Nivel del Piso,No,Sin inclinación,De 5 a 10 m,Maduro,Sin riesgo de caída,Considerable,Arenosa,Asfalto,No,10/17/2023
599,615,10/17/2023 12:29:28,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Nivel del Piso,No,Leve,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,10/17/2023
600,616,10/17/2023 12:34:23,Registro de Arbol,Malo,Entre 0.10 y 0.40 m,Nivel del Piso,Alto,Leve,De 4 y 7 m,Decrepito,Sin riesgo de caída,No,Arenosa,Asfalto,No,10/17/2023
601,617,10/17/2023 12:41:17,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Nivel del Piso,No,Leve,De 10 a 15 m,Añoso,Arbol parasitado (insectos),No,Arenosa,Asfalto,Si,10/17/2023
602,618,10/17/2023 12:46:27,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Nivel del Piso,Alto,Leve,De 10 a 15 m,Añoso,Sin riesgo de caída,No,Arenosa,Asfalto,Si,10/17/2023
603,619,10/18/2023 08:26:40,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Nivel del Piso,No,Sin inclinación,Menor a 5 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,10/18/2023
604,620,10/18/2023 08:30:51,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Nivel del Piso,No,Moderado,De 4 y 7 m,Maduro,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,10/18/2023
605,621,10/18/2023 08:34:47,Registro de Arbol,Malo,Entre 0.10 y 0.40 m,Nivel del Piso,No,Moderado,Menor a 5 m,Maduro,Arbol parasitado (insectos),No,Arenosa,Asfalto,Si,10/18/2023
606,622,10/18/2023 08:37:27,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Nivel del Piso,No,Sin inclinación,De 4 y 7 m,Maduro,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,10/18/2023
607,623,10/18/2023 08:42:44,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Nivel del Piso,No,Sin inclinación,Menor a 5 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,10/18/2023
608,624,10/18/2023 08:46:11,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Nivel del Piso,No,Leve,Menor a 5 m,Maduro,Arbol parasitado (con especies vegetales),Considerable,Arenosa,Asfalto,Si,10/18/2023
609,625,10/18/2023 08:49:35,Inspeccion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 10 a 15 m,Añoso,Sin riesgo de caída,No,Arenosa,Ripio,Si,10/18/2023
610,626,10/18/2023 09:10:13,Inspeccion,Bueno,Entre 0.10 y 0.40 m,Grande,No,Moderado,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Negra,Asfalto,Si,10/18/2023
611,627,10/18/2023 09:15:58,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Sin inclinación,De 10 a 15 m,Maduro,Sin riesgo de caída,Considerable,Suelo de Relleno,Asfalto,Si,10/18/2023
612,628,10/18/2023 09:24:59,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Sin inclinación,De 10 a 15 m,Joven,Sin riesgo de caída,Considerable,Suelo de Relleno,Asfalto,Si,10/18/2023
613,629,10/18/2023 09:30:15,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Sin inclinación,De 10 a 15 m,Maduro,Sin riesgo de caída,No,Suelo de Relleno,Asfalto,Si,10/18/2023
614,630,10/18/2023 09:33:39,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Sin inclinación,De 5 a 10 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,10/18/2023
615,631,10/18/2023 09:34:48,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Chica,Bajo,Sin inclinación,Mayor a 15 m,Añoso,Sin riesgo de caída,Considerable,Arenosa,Asfalto,Si,10/18/2023
616,632,10/18/2023 09:36:54,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Sin inclinación,De 5 a 10 m,Joven,Sin riesgo de caída,Considerable,Arenosa,Asfalto,Si,10/18/2023
617,633,10/18/2023 09:37:06,Extraccion,Regular,Entre 0.10 y 0.40 m,Nivel del Piso,No,Pronunciado,De 10 a 15 m,Joven,Con riesgo de caída (alto),Considerable,Limosa,Asfalto,Si,10/18/2023
618,634,10/18/2023 09:41:14,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sobre nivel,No,Leve,De 10 a 15 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,10/18/2023
619,635,10/18/2023 09:45:06,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Chica,No,Leve,De 10 a 15 m,Añoso,Sin riesgo de caída,Considerable,Arenosa,Asfalto,Si,10/18/2023
620,636,10/18/2023 09:50:07,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Sin inclinación,De 4 y 7 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,10/18/2023
621,637,10/18/2023 09:54:02,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Sin inclinación,De 4 y 7 m,Joven,Sin riesgo de caída,Considerable,Arenosa,Asfalto,Si,10/18/2023
622,638,10/18/2023 09:56:18,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sobre nivel,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,10/18/2023
623,639,10/18/2023 09:56:24,Registro de Arbol,Malo,Entre 0.10 y 0.40 m,Sobre nivel,Alto,Moderado,De 10 a 15 m,Añoso,Con riesgo de caída (alto),Considerable,Arenosa,Asfalto,Si,10/18/2023
624,640,10/18/2023 10:00:27,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Asfalto,Si,10/18/2023
625,641,10/18/2023 10:06:23,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Mediana,No,Moderado,De 10 a 15 m,Maduro,Sin riesgo de caída,Considerable,Arenosa,Asfalto,Si,10/18/2023
626,642,10/18/2023 10:09:40,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Mediana,No,Moderado,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,10/18/2023
